ts,open,high,low,close,vol
1782330000000,59804.4,59860.7,59720.1,59752.7,307.629
1782330300000,59752.7,59835.8,59711.8,59774.5,411.198
1782330600000,59774.5,59883.8,59727.6,59829.7,678.427
1782330900000,59829.6,59973.3,59783.5,59923.8,791.384
1782331200000,59923.7,60290.9,59813.9,60211.9,3851.188
1782331500000,60211.9,60765.7,60192.2,60678.7,7903.273
1782331800000,60678.7,60800.0,60616.4,60648.7,1794.831
1782332100000,60648.6,60756.2,60556.5,60700.1,1339.269
1782332400000,60700.0,60800.0,60599.9,60617.4,1761.241
1782332700000,60617.3,60767.9,60610.6,60745.0,1140.233
1782333000000,60744.9,60885.4,60650.0,60678.0,1547.853
1782333300000,60678.0,60865.6,60661.0,60818.3,772.758
1782333600000,60818.4,60898.4,60813.4,60845.4,796.617
1782333900000,60845.4,61153.5,60837.6,61144.3,2801.536
1782334200000,61144.2,61188.0,60957.2,60965.5,2133.089
1782334500000,60965.5,61015.2,60892.1,60926.5,1111.757
1782334800000,60926.5,60996.0,60711.8,60732.7,1341.283
1782335100000,60732.6,60765.0,60698.4,60749.6,654.13
1782335400000,60749.6,60840.6,60633.1,60691.4,959.02
1782335700000,60691.3,60833.0,60650.8,60811.2,429.996
1782336000000,60811.3,60880.0,60755.1,60794.9,320.011
1782336300000,60795.0,60832.7,60775.8,60822.3,182.473
1782336600000,60822.2,60896.4,60762.7,60851.8,296.042
1782336900000,60851.7,61075.7,60825.6,61049.3,858.703
1782337200000,61049.3,61110.4,61024.4,61058.1,323.572
1782337500000,61058.1,61115.2,60969.9,61035.5,648.61
1782337800000,61035.5,61035.5,61004.0,61004.1,490.509
1782338100000,61004.0,61088.0,61004.0,61073.6,304.288
1782338400000,61073.6,61256.0,61005.0,61011.7,1406.536
1782338700000,61011.7,61085.0,61004.0,61038.4,336.755
1782339000000,61038.3,61086.0,60971.0,60973.4,744.931
1782339300000,60973.3,60988.0,60891.0,60902.3,769.438
1782339600000,60902.3,60939.2,60869.7,60883.1,249.731
1782339900000,60883.2,60900.0,60851.3,60858.3,324.4
1782340200000,60858.3,60932.2,60858.3,60886.0,310.104
1782340500000,60885.9,60918.2,60806.0,60809.1,472.135
1782340800000,60809.1,60899.3,60752.8,60894.4,530.805
1782341100000,60894.3,60894.4,60791.4,60803.4,236.746
1782341400000,60803.4,60846.2,60789.1,60827.7,227.104
1782341700000,60827.7,60869.9,60827.7,60850.2,147.827
1782342000000,60850.3,60857.9,60799.9,60857.9,185.618
